INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,Numbers
I172016089,301,Robbery,ROBBERY - STREET,A7,824,,2017/2/27 20:49,2017,2,Monday,20,Part One,EUTAW ST,42.38020764,-71.03493578,"(42.38020764, -71.03493578)",1
I172015977,301,Robbery,ROBBERY - STREET,B3,432,,2017/2/27 15:14,2017,2,Monday,15,Part One,MASCOT ST,42.28539022,-71.0845773,"(42.28539022, -71.08457730)",1
I172015953,301,Robbery,ROBBERY - STREET,D4,619,,2017/2/27 13:52,2017,2,Monday,13,Part One,SAINT STEPHEN ST,42.34231311,-71.0869637,"(42.34231311, -71.08696370)",1
I172015790,301,Robbery,ROBBERY - STREET,A1,91,,2017/2/27 1:47,2017,2,Monday,1,Part One,ATLANTIC AVE,42.3613248,-71.05243553,"(42.36132480, -71.05243553)",1
I172015465,301,Robbery,ROBBERY - STREET,C11,363,,2017/2/25 19:08,2017,2,Saturday,19,Part One,CENTRE ST,42.29362898,-71.06209481,"(42.29362898, -71.06209481)",1
I172015390,301,Robbery,ROBBERY - STREET,E18,501,,2017/2/25 14:17,2017,2,Saturday,14,Part One,HYDE PARK AVE,42.28269946,-71.11886352,"(42.28269946, -71.11886352)",1
I172015356,301,Robbery,ROBBERY - STREET,B2,332,,2017/2/25 12:00,2017,2,Saturday,12,Part One,COLUMBIA RD,42.31269402,-71.06842736,"(42.31269402, -71.06842736)",1
I172015284,301,Robbery,ROBBERY - STREET,A1,124,,2017/2/25 2:44,2017,2,Saturday,2,Part One,HARRISON AVE,42.34799065,-71.062573,"(42.34799065, -71.06257300)",1
I172015106,301,Robbery,ROBBERY - STREET,E13,583,,2017/2/23 21:20,2017,2,Thursday,21,Part One,DAY ST,42.32550937,-71.10745512,"(42.32550937, -71.10745512)",1
I172014676,301,Robbery,ROBBERY - STREET,A15,57,,2017/1/24 0:00,2017,1,Tuesday,0,Part One,MONUMENT AVE,42.37490832,-71.06171012,"(42.37490832, -71.06171012)",1
I172014602,301,Robbery,ROBBERY - STREET,E13,576,,2017/2/22 0:30,2017,2,Wednesday,0,Part One,AMORY ST,42.31659535,-71.10311898,"(42.31659535, -71.10311898)",1
I172014313,301,Robbery,ROBBERY - STREET,B2,276,,2017/2/21 18:14,2017,2,Tuesday,18,Part One,MELNEA CASS BLVD,42.33330171,-71.08181675,"(42.33330171, -71.08181675)",1
I172014279,301,Robbery,ROBBERY - STREET,B2,604,,2017/2/21 18:14,2017,2,Tuesday,18,Part One,DARLING ST,42.3317875,-71.1056269,"(42.33178750, -71.10562690)",1
I172014215,301,Robbery,ROBBERY - STREET,D4,170,,2017/2/21 16:16,2017,2,Tuesday,16,Part One,E CONCORD ST,42.33753031,-71.07448985,"(42.33753031, -71.07448985)",1
I172014066,301,Robbery,ROBBERY - STREET,A7,21,,2017/2/21 6:22,2017,2,Tuesday,6,Part One,BROOKS ST,42.376086,-71.03248715,"(42.37608600, -71.03248715)",1
I172014019,301,Robbery,ROBBERY - STREET,C6,914,,2017/2/20 21:00,2017,2,Monday,21,Part One,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)",1
I172013705,301,Robbery,ROBBERY - STREET,B2,265,,2017/2/19 19:00,2017,2,Sunday,19,Part One,CLIFFORD ST,42.31985444,-71.07972518,"(42.31985444, -71.07972518)",1
I172013545,301,Robbery,ROBBERY - STREET,B2,181,,2017/2/19 2:28,2017,2,Sunday,2,Part One,GEORGE ST,42.32512278,-71.07198831,"(42.32512278, -71.07198831)",1
I172013424,301,Robbery,ROBBERY - STREET,C6,186,,2017/2/18 16:39,2017,2,Saturday,16,Part One,BOSTON ST,42.32502384,-71.0592516,"(42.32502384, -71.05925160)",1
I172013400,301,Robbery,ROBBERY - STREET,E13,572,,2017/2/18 15:15,2017,2,Saturday,15,Part One,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)",1
I172013267,301,Robbery,ROBBERY - STREET,B2,178,,2017/2/18 5:11,2017,2,Saturday,5,Part One,ALLERTON ST,42.32805817,-71.06956313,"(42.32805817, -71.06956313)",1
I172013237,301,Robbery,ROBBERY - STREET,C11,350,,2017/2/18 0:58,2017,2,Saturday,0,Part One,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)",1
I172013223,301,Robbery,ROBBERY - STREET,A7,35,,2017/2/17 23:15,2017,2,Friday,23,Part One,SUMNER ST,42.36772441,-71.03706813,"(42.36772441, -71.03706813)",1
I172013148,301,Robbery,ROBBERY - STREET,B2,316,,2017/2/17 17:55,2017,2,Friday,17,Part One,HOMESTEAD ST,42.31342215,-71.09348975,"(42.31342215, -71.09348975)",1
I172013090,301,Robbery,ROBBERY - STREET,A1,70,,2017/2/17 15:34,2017,2,Friday,15,Part One,CHARLES ST,42.30060543,-71.06126785,"(42.30060543, -71.06126785)",1
I172012901,301,Robbery,ROBBERY - STREET,B2,586,,2017/2/16 22:03,2017,2,Thursday,22,Part One,HILLSIDE ST,42.33013124,-71.10138008,"(42.33013124, -71.10138008)",1
I172012869,301,Robbery,ROBBERY - STREET,C6,197,,2017/2/16 20:22,2017,2,Thursday,20,Part One,JOYCE HAYES WAY,42.33723127,-71.05539138,"(42.33723127, -71.05539138)",1
I172012868,301,Robbery,ROBBERY - STREET,A1,123,,2017/2/16 19:49,2017,2,Thursday,19,Part One,OAK ST,42.34823537,-71.06288251,"(42.34823537, -71.06288251)",1
I172012821,301,Robbery,ROBBERY - STREET,A1,111,,2017/2/16 17:02,2017,2,Thursday,17,Part One,WINTER PL,42.3556541,-71.06143259,"(42.35565410, -71.06143259)",1
I172012734,301,Robbery,ROBBERY - STREET,C11,357,,2017/2/13 11:00,2017,2,Monday,11,Part One,WASHINGTON ST,42.29745339,-71.07253425,"(42.29745339, -71.07253425)",1
I172012477,301,Robbery,ROBBERY - STREET,B2,328,,2017/2/15 16:41,2017,2,Wednesday,16,Part One,COLUMBIA RD,42.30876959,-71.07460717,"(42.30876959, -71.07460717)",1
I172012384,301,Robbery,ROBBERY - STREET,D14,938,,2017/2/15 12:02,2017,2,Wednesday,12,Part One,JETTE CT,42.3468275,-71.14319087,"(42.34682750, -71.14319087)",1
I172012195,301,Robbery,ROBBERY - STREET,E5,825,,2017/2/14 14:30,2017,2,Tuesday,14,Part One,GEORGETOWNE DR,42.25845301,-71.14489226,"(42.25845301, -71.14489226)",1
I172012178,301,Robbery,ROBBERY - STREET,A1,102,,2017/2/14 18:09,2017,2,Tuesday,18,Part One,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)",1
I172012091,301,Robbery,ROBBERY - STREET,A1,84,,2017/2/9 0:15,2017,2,Thursday,0,Part One,HANOVER ST,42.36303798,-71.05524751,"(42.36303798, -71.05524751)",1
I172011909,301,Robbery,ROBBERY - STREET,B2,329,,2017/2/13 20:20,2017,2,Monday,20,Part One,COLUMBIA RD,42.30710099,-71.07666013,"(42.30710099, -71.07666013)",1
I172011693,301,Robbery,ROBBERY - STREET,A7,21,,2017/2/13 0:10,2017,2,Monday,0,Part One,BROOKS ST,42.376086,-71.03248715,"(42.37608600, -71.03248715)",1
I172011589,301,Robbery,ROBBERY - STREET,C6,256,,2017/2/12 11:07,2017,2,Sunday,11,Part One,WILLIAM T MORRISSEY BLVD,42.31928523,-71.05027167,"(42.31928523, -71.05027167)",1
I172011506,301,Robbery,ROBBERY - STREET,D14,785,,2017/2/12 5:40,2017,2,Sunday,5,Part One,CLAYMOSS RD,42.34475099,-71.14600972,"(42.34475099, -71.14600972)",1
I172011452,301,Robbery,ROBBERY - STREET,C6,219,,2017/2/11 21:17,2017,2,Saturday,21,Part One,E EIGHTH ST,42.33152757,-71.04901071,"(42.33152757, -71.04901071)",1
I172011227,301,Robbery,ROBBERY - STREET,B3,428,,2017/2/11 2:53,2017,2,Saturday,2,Part One,NORFOLK ST,42.28056608,-71.08801662,"(42.28056608, -71.08801662)",1
I172011222,301,Robbery,ROBBERY - STREET,B2,316,,2017/2/11 1:40,2017,2,Saturday,1,Part One,HAROLD ST,42.3125963,-71.09287584,"(42.31259630, -71.09287584)",1
I172011076,301,Robbery,ROBBERY - STREET,A1,111,,2016/10/23 18:00,2016,10,Sunday,18,Part One,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",1
I172010981,301,Robbery,ROBBERY - STREET,B2,286,,2017/2/8 20:30,2017,2,Wednesday,20,Part One,RUGGLES ST,42.334912,-71.088464,"(42.33491200, -71.08846400)",1
I172010937,301,Robbery,ROBBERY - STREET,C11,334,,2017/2/10 0:26,2017,2,Friday,0,Part One,HANCOCK ST,42.31088117,-71.06245853,"(42.31088117, -71.06245853)",1
I172010749,301,Robbery,ROBBERY - STREET,E18,541,,2017/2/9 5:35,2017,2,Thursday,5,Part One,RIVER ST,42.2533034,-71.12971806,"(42.25330340, -71.12971806)",1
I172010724,301,Robbery,ROBBERY - STREET,A1,85,,2017/2/8 23:35,2017,2,Wednesday,23,Part One,SALEM ST,42.36488052,-71.05549954,"(42.36488052, -71.05549954)",1
I172010704,301,Robbery,ROBBERY - STREET,D4,158,,2017/2/8 22:19,2017,2,Wednesday,22,Part One,TREMONT ST,42.34278722,-71.0738256,"(42.34278722, -71.07382560)",1
I172010549,301,Robbery,ROBBERY - STREET,B2,260,,2017/2/7 21:00,2017,2,Tuesday,21,Part One,FOLSOM ST,42.31797163,-71.07234547,"(42.31797163, -71.07234547)",1
I172010478,301,Robbery,ROBBERY - STREET,D4,285,,2017/2/5 2:45,2017,2,Sunday,2,Part One,TREMONT ST,42.33738014,-71.08388901,"(42.33738014, -71.08388901)",1
I172010335,301,Robbery,ROBBERY - STREET,D4,273,,2017/2/7 20:55,2017,2,Tuesday,20,Part One,NORTHAMPTON ST,42.33690201,-71.07871786,"(42.33690201, -71.07871786)",1
I172010317,301,Robbery,ROBBERY - STREET,C11,390,,2017/2/7 19:45,2017,2,Tuesday,19,Part One,GALLIVAN BLVD,42.28221565,-71.05811634,"(42.28221565, -71.05811634)",1
I172009968,301,Robbery,ROBBERY - STREET,D4,166,,2017/2/6 4:30,2017,2,Monday,4,Part One,WASHINGTON ST,42.33982506,-71.07215896,"(42.33982506, -71.07215896)",1
I172009906,301,Robbery,ROBBERY - STREET,A1,101,,2017/2/6 1:45,2017,2,Monday,1,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)",1
I172009559,301,Robbery,ROBBERY - STREET,B2,587,,2017/2/4 14:19,2017,2,Saturday,14,Part One,GORE ST,42.33082219,-71.09680727,"(42.33082219, -71.09680727)",1
I172009284,301,Robbery,ROBBERY - STREET,D14,784,,2017/2/3 13:55,2017,2,Friday,13,Part One,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)",1
I172009192,301,Robbery,ROBBERY - STREET,D14,784,,2017/1/30 8:30,2017,1,Monday,8,Part One,COMMONWEALTH AVE,42.34868258,-71.14038291,"(42.34868258, -71.14038291)",1
I172008834,301,Robbery,ROBBERY - STREET,B2,329,,2017/2/1 20:47,2017,2,Wednesday,20,Part One,DEVON ST,42.30812619,-71.07692974,"(42.30812619, -71.07692974)",1
I172008693,301,Robbery,ROBBERY - STREET,B2,328,,2017/2/1 11:35,2017,2,Wednesday,11,Part One,MAGNOLIA ST,42.3113948,-71.07384945,"(42.31139480, -71.07384945)",1
I172008629,301,Robbery,ROBBERY - STREET,C11,339,,2017/2/1 3:00,2017,2,Wednesday,3,Part One,HANCOCK ST,42.30855033,-71.05874703,"(42.30855033, -71.05874703)",1
I172008317,301,Robbery,ROBBERY - STREET,B2,586,,2017/1/30 20:34,2017,1,Monday,20,Part One,CALUMET ST,42.33052492,-71.10306422,"(42.33052492, -71.10306422)",1
I172007917,301,Robbery,ROBBERY - STREET,D4,905,,2017/1/29 13:22,2017,1,Sunday,13,Part One,MONSIGNOR REYNOLDS WAY,42.34055884,-71.07022771,"(42.34055884, -71.07022771)",1
I172007741,301,Robbery,ROBBERY - STREET,C6,174,,2017/1/28 21:16,2017,1,Saturday,21,Part One,SOUTHAMPTON ST,42.32962107,-71.05763827,"(42.32962107, -71.05763827)",1
I172007739,301,Robbery,ROBBERY - STREET,E18,516,,2017/1/28 21:18,2017,1,Saturday,21,Part One,FLORAL PL,42.24945105,-71.11862719,"(42.24945105, -71.11862719)",1
I172007493,301,Robbery,ROBBERY - STREET,C11,350,,2017/1/28 3:17,2017,1,Saturday,3,Part One,DORCHESTER AVE,42.30308131,-71.05945101,"(42.30308131, -71.05945101)",1
I172007455,301,Robbery,ROBBERY - STREET,B2,180,,2017/1/27 22:29,2017,1,Friday,22,Part One,DUNMORE ST,42.32579168,-71.07460835,"(42.32579168, -71.07460835)",1
I172007375,301,Robbery,ROBBERY - STREET,A1,109,,2017/1/26 23:45,2017,1,Thursday,23,Part One,HIGH ST,42.35649296,-71.05259107,"(42.35649296, -71.05259107)",1
I172007223,301,Robbery,ROBBERY - STREET,B3,449,,2017/1/27 1:00,2017,1,Friday,1,Part One,WHEATLAND AVE,42.29309427,-71.07498795,"(42.29309427, -71.07498795)",1
I172007024,301,Robbery,ROBBERY - STREET,B3,430,,2017/1/26 15:44,2017,1,Thursday,15,Part One,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)",1
I172006864,301,Robbery,ROBBERY - STREET,A7,28,,2017/1/26 1:04,2017,1,Thursday,1,Part One,GOVE ST,42.3721588,-71.03852378,"(42.37215880, -71.03852378)",1
I172006834,301,Robbery,ROBBERY - STREET,D4,161,,2017/1/25 21:14,2017,1,Wednesday,21,Part One,SHAWMUT AVE,42.34622511,-71.06611417,"(42.34622511, -71.06611417)",1
I172006831,301,Robbery,ROBBERY - STREET,B2,238,,2017/1/25 21:47,2017,1,Wednesday,21,Part One,DUDLEY ST,42.31768581,-71.06656219,"(42.31768581, -71.06656219)",1
I172006762,301,Robbery,ROBBERY - STREET,D4,134,,2017/1/25 16:45,2017,1,Wednesday,16,Part One,DARTMOUTH ST,42.35029374,-71.07744671,"(42.35029374, -71.07744671)",1
I172006528,301,Robbery,ROBBERY - STREET,B3,476,,2017/1/24 19:15,2017,1,Tuesday,19,Part One,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)",1
I172006456,301,Robbery,ROBBERY - STREET,E13,912,,2017/1/24 16:56,2017,1,Tuesday,16,Part One,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)",1
I172006318,301,Robbery,ROBBERY - STREET,B2,320,,2017/1/24 10:16,2017,1,Tuesday,10,Part One,CRAWFORD ST,42.31096953,-71.08461836,"(42.31096953, -71.08461836)",1
I172006241,301,Robbery,ROBBERY - STREET,B3,469,Y,2017/1/23 21:43,2017,1,Monday,21,Part One,WALK HILL ST,42.28082671,-71.09754718,"(42.28082671, -71.09754718)",1
I172005901,301,Robbery,ROBBERY - STREET,B2,614,,2017/1/22 18:30,2017,1,Sunday,18,Part One,BROOKLINE AVE,42.34145645,-71.1045947,"(42.34145645, -71.10459470)",1
I172005784,301,Robbery,ROBBERY - STREET,A1,102,,2017/1/22 2:10,2017,1,Sunday,2,Part One,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)",1
I172005774,301,Robbery,ROBBERY - STREET,B2,304,,2017/1/22 11:56,2017,1,Sunday,11,Part One,WEAVER WAY,42.32140611,-71.09596829,"(42.32140611, -71.09596829)",1
I172005616,301,Robbery,ROBBERY - STREET,A1,111,,2017/1/21 18:42,2017,1,Saturday,18,Part One,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)",1
I172005478,301,Robbery,ROBBERY - STREET,A1,116,,2017/1/21 8:56,2017,1,Saturday,8,Part One,HARRISON AVE,42.35072817,-71.06147614,"(42.35072817, -71.06147614)",1
I172005417,301,Robbery,ROBBERY - STREET,A1,90,,2017/1/21 1:20,2017,1,Saturday,1,Part One,COMMERCIAL ST,42.36579076,-71.05116185,"(42.36579076, -71.05116185)",1
I172005372,301,Robbery,ROBBERY - STREET,A1,124,,2017/1/20 20:00,2017,1,Friday,20,Part One,HARRISON AVE,42.34817525,-71.06249878,"(42.34817525, -71.06249878)",1
I172005031,301,Robbery,ROBBERY - STREET,A1,120,,2017/1/19 15:53,2017,1,Thursday,15,Part One,PARK PLZ,42.35162789,-71.0686641,"(42.35162789, -71.06866410)",1
I172004978,301,Robbery,ROBBERY - STREET,B2,279,,2017/1/18 18:00,2017,1,Wednesday,18,Part One,DUDLEY ST,42.328597,-71.08274741,"(42.32859700, -71.08274741)",1
I172004771,301,Robbery,ROBBERY - STREET,C11,347,,2017/1/18 17:28,2017,1,Wednesday,17,Part One,ADAMS ST,42.30636118,-71.06195361,"(42.30636118, -71.06195361)",1
I172004769,301,Robbery,ROBBERY - STREET,A15,900,,2017/1/18 17:00,2017,1,Wednesday,17,Part One,BUNKER HILL ST,42.37736388,-71.05791376,"(42.37736388, -71.05791376)",1
I172004719,301,Robbery,ROBBERY - STREET,D4,620,,2017/1/18 15:30,2017,1,Wednesday,15,Part One,BURBANK ST,42.34460885,-71.08973287,"(42.34460885, -71.08973287)",1
I172004427,301,Robbery,ROBBERY - STREET,E13,581,,2017/1/17 14:55,2017,1,Tuesday,14,Part One,CENTRE ST,42.32284485,-71.10384777,"(42.32284485, -71.10384777)",1
I172004188,301,Robbery,ROBBERY - STREET,A1,103,,2017/1/16 17:56,2017,1,Monday,17,Part One,SCHOOL ST,42.35774054,-71.05956789,"(42.35774054, -71.05956789)",1
I172004153,301,Robbery,ROBBERY - STREET,A7,31,,2017/1/16 15:45,2017,1,Monday,15,Part One,BREMEN ST,42.37536635,-71.03135264,"(42.37536635, -71.03135264)",1
I172004072,301,Robbery,ROBBERY - STREET,D4,597,,2017/1/16 9:39,2017,1,Monday,9,Part One,COLUMBUS AVE,42.34044735,-71.08188142,"(42.34044735, -71.08188142)",1
I172004010,301,Robbery,ROBBERY - STREET,A1,117,,2017/1/15 22:19,2017,1,Sunday,22,Part One,BEACH ST,42.35146761,-71.06217219,"(42.35146761, -71.06217219)",1
I172003972,301,Robbery,ROBBERY - STREET,B2,304,,2017/1/15 18:16,2017,1,Sunday,18,Part One,WEAVER WAY,42.32140611,-71.09596829,"(42.32140611, -71.09596829)",1
I172003942,301,Robbery,ROBBERY - STREET,A1,103,,2017/1/15 3:30,2017,1,Sunday,3,Part One,PROVINCE ST,42.3569303,-71.06005008,"(42.35693030, -71.06005008)",1
I172003883,301,Robbery,ROBBERY - STREET,E18,485,,2017/1/15 11:39,2017,1,Sunday,11,Part One,RECTOR RD,42.26594545,-71.10027955,"(42.26594545, -71.10027955)",1
I172003825,301,Robbery,ROBBERY - STREET,B3,444,,2017/1/15 2:11,2017,1,Sunday,2,Part One,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)",1
I172003767,301,Robbery,ROBBERY - STREET,D4,159,,2017/1/14 20:30,2017,1,Saturday,20,Part One,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)",1
I172003170,301,Robbery,ROBBERY - STREET,A1,77,,2017/1/12 17:15,2017,1,Thursday,17,Part One,HAWKINS ST,42.36184193,-71.06074078,"(42.36184193, -71.06074078)",1
I172003155,301,Robbery,ROBBERY - STREET,E13,579,,2017/1/12 16:41,2017,1,Thursday,16,Part One,CHESTNUT AVE,42.32155229,-71.10244044,"(42.32155229, -71.10244044)",1
I172003060,301,Robbery,ROBBERY - STREET,A1,101,,2017/1/12 2:45,2017,1,Thursday,2,Part One,STATE ST,42.35942556,-71.05288819,"(42.35942556, -71.05288819)",1
I172003058,301,Robbery,ROBBERY - STREET,B3,426,,2017/1/12 10:47,2017,1,Thursday,10,Part One,BLUE HILL AVE,42.26909851,-71.09361458,"(42.26909851, -71.09361458)",1
I172002995,301,Robbery,ROBBERY - STREET,D4,130,,2017/1/12 1:58,2017,1,Thursday,1,Part One,DARTMOUTH ST,42.34762277,-71.07606735,"(42.34762277, -71.07606735)",1
I172002839,301,Robbery,ROBBERY - STREET,B2,267,,2017/1/11 14:05,2017,1,Wednesday,14,Part One,DUDLEY ST,42.32643963,-71.07577308,"(42.32643963, -71.07577308)",1
I172002663,301,Robbery,ROBBERY - STREET,A7,20,,2017/1/10 20:01,2017,1,Tuesday,20,Part One,BROOKS ST,42.37576714,-71.03196202,"(42.37576714, -71.03196202)",1
I172002409,301,Robbery,ROBBERY - STREET,D4,136,,2017/1/9 21:42,2017,1,Monday,21,Part One,MARLBOROUGH ST,42.35196813,-71.08200943,"(42.35196813, -71.08200943)",1
I172002108,301,Robbery,ROBBERY - STREET,A7,4,,2017/1/8 20:45,2017,1,Sunday,20,Part One,ANNAVOY ST,42.38345198,-70.99785225,"(42.38345198, -70.99785225)",1
I172002095,301,Robbery,ROBBERY - STREET,B2,320,,2017/1/8 19:52,2017,1,Sunday,19,Part One,ELM HILL AVE,42.31052866,-71.08671835,"(42.31052866, -71.08671835)",1
I172001921,301,Robbery,ROBBERY - STREET,A1,103,,2017/1/8 0:12,2017,1,Sunday,0,Part One,TREMONT ST,42.3572734,-71.0611658,"(42.35727340, -71.06116580)",1
I172001900,301,Robbery,ROBBERY - STREET,D4,162,,2017/1/7 20:35,2017,1,Saturday,20,Part One,WASHINGTON ST,42.34573301,-71.06485053,"(42.34573301, -71.06485053)",1
I172001874,301,Robbery,ROBBERY - STREET,D4,156,,2017/1/7 18:16,2017,1,Saturday,18,Part One,TREMONT ST,42.34010961,-71.0788244,"(42.34010961, -71.07882440)",1
I172001672,301,Robbery,ROBBERY - STREET,E13,508,,2017/1/6 21:15,2017,1,Friday,21,Part One,HYDE PARK AVE,42.29321264,-71.11755983,"(42.29321264, -71.11755983)",1
I172001609,301,Robbery,ROBBERY - STREET,B2,302,,2017/1/6 17:51,2017,1,Friday,17,Part One,RITCHIE ST,42.32235115,-71.09784145,"(42.32235115, -71.09784145)",1
I172001604,301,Robbery,ROBBERY - STREET,C11,359,,2017/1/6 18:35,2017,1,Friday,18,Part One,PARK ST,42.29685211,-71.06702258,"(42.29685211, -71.06702258)",1
I172001516,301,Robbery,ROBBERY - STREET,D4,273,,2016/6/4 1:00,2016,6,Saturday,1,Part One,MASSACHUSETTS AVE,42.33928728,-71.08032619,"(42.33928728, -71.08032619)",1
I172001382,301,Robbery,ROBBERY - STREET,A1,102,,2017/1/5 23:39,2017,1,Thursday,23,Part One,TREMONT ST,42.356585,-71.06189505,"(42.35658500, -71.06189505)",1
I172001312,301,Robbery,ROBBERY - STREET,A1,124,,2017/1/5 19:21,2017,1,Thursday,19,Part One,HARRISON AVE,42.34817525,-71.06249878,"(42.34817525, -71.06249878)",1
I172001290,301,Robbery,ROBBERY - STREET,D4,128,,2017/1/5 17:58,2017,1,Thursday,17,Part One,CLARENDON ST,42.34854636,-71.07416609,"(42.34854636, -71.07416609)",1
I172001103,301,Robbery,ROBBERY - STREET,A1,102,,2017/1/5 3:24,2017,1,Thursday,3,Part One,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)",1
I172001054,301,Robbery,ROBBERY - STREET,A1,117,,2017/1/4 20:51,2017,1,Wednesday,20,Part One,WASHINGTON ST,42.35213476,-71.06266757,"(42.35213476, -71.06266757)",1
I172000842,301,Robbery,ROBBERY - STREET,E13,510,,2017/1/3 14:00,2017,1,Tuesday,14,Part One,WASHINGTON ST,42.30055518,-71.11312439,"(42.30055518, -71.11312439)",1
I172000707,301,Robbery,ROBBERY - STREET,C11,351,,2017/1/1 3:00,2017,1,Sunday,3,Part One,ADAMS ST,42.29963709,-71.05851176,"(42.29963709, -71.05851176)",1
I172000290,301,Robbery,ROBBERY - STREET,B3,463,,2017/1/2 8:05,2017,1,Monday,8,Part One,FRANKLIN HILL AVE,42.29421629,-71.08884654,"(42.29421629, -71.08884654)",1
I172000233,301,Robbery,ROBBERY - STREET,B2,288,,2017/1/1 21:29,2017,1,Sunday,21,Part One,MALCOLM X BLVD,42.328876,-71.085139,"(42.32887600, -71.08513900)",1
I162106377,301,Robbery,ROBBERY - STREET,C11,450,,2016/12/31 16:06,2016,12,Saturday,16,Part One,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)",1
I162106220,301,Robbery,ROBBERY - STREET,B3,456,,2016/12/30 23:30,2016,12,Friday,23,Part One,HARLEM ST,42.30021684,-71.0809794,"(42.30021684, -71.08097940)",1
I162106203,301,Robbery,ROBBERY - STREET,B3,428,,2016/12/30 19:30,2016,12,Friday,19,Part One,MORTON ST,42.28329074,-71.08916307,"(42.28329074, -71.08916307)",1
I162105924,301,Robbery,ROBBERY - STREET,A1,124,,2016/12/29 19:32,2016,12,Thursday,19,Part One,HARRISON AVE,42.34780605,-71.06264722,"(42.34780605, -71.06264722)",1
I162105433,301,Robbery,ROBBERY - STREET,C11,347,,2016/12/28 1:43,2016,12,Wednesday,1,Part One,LEEDSVILLE ST,42.30492795,-71.05979933,"(42.30492795, -71.05979933)",1
I162105276,301,Robbery,ROBBERY - STREET,A1,121,,2016/12/25 2:00,2016,12,Sunday,2,Part One,WARRENTON ST,42.35066174,-71.06602232,"(42.35066174, -71.06602232)",1
I162105103,301,Robbery,ROBBERY - STREET,B2,258,,2016/12/26 22:17,2016,12,Monday,22,Part One,COLUMBIA RD,42.315969,-71.066253,"(42.31596900, -71.06625300)",1
I162105084,301,Robbery,ROBBERY - STREET,A1,116,,2016/12/26 20:27,2016,12,Monday,20,Part One,HARRISON AVE,42.35115526,-71.06130589,"(42.35115526, -71.06130589)",1
I162105071,301,Robbery,ROBBERY - STREET,C11,361,,2016/12/26 18:57,2016,12,Monday,18,Part One,CENTRE ST,42.29220019,-71.06503981,"(42.29220019, -71.06503981)",1
I162105032,301,Robbery,ROBBERY - STREET,B2,329,,2016/12/26 16:34,2016,12,Monday,16,Part One,BILODEAU RD,42.30714853,-71.08234796,"(42.30714853, -71.08234796)",1
I162104724,301,Robbery,ROBBERY - STREET,B2,326,,2016/12/24 20:27,2016,12,Saturday,20,Part One,LAWRENCE AVE,42.31286677,-71.07841587,"(42.31286677, -71.07841587)",1
I162104678,301,Robbery,ROBBERY - STREET,B3,442,,2016/12/24 15:51,2016,12,Saturday,15,Part One,KERWIN ST,42.29356132,-71.08129517,"(42.29356132, -71.08129517)",1
I162104670,301,Robbery,ROBBERY - STREET,B3,472,,2016/12/24 2:45,2016,12,Saturday,2,Part One,WOODHAVEN ST,42.27282972,-71.09560402,"(42.27282972, -71.09560402)",1
